"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Dozyite","Mg_7_Al_2_(Si_4_Al_2_)O_15_(OH)_12_","Mg_7_Al_2_(Si_4_Al_2_)O_15_(OH)_12_","Mg Al Si O H","IMA1993-042","R100040","1703","Indonesia","1993","Approved","Corrensite, Clay","smectite","Bailey S W, Banfield J F, Barker W W, Katchan G (1995) Dozyite, a 1:1 regular interstratification of serpentine and chlorite, American Mineralogist 80, 65-77","monoclinic","3.3","Mg Al Si O H","Doz"
"Dravite","NaMg_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_OH","NaMg_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_(OH)","Na Mg Al Si O B H","","R040088 R050059 R050077 R060286 R060280 R060534","1704","Slovenia","1884","Grandfathered|Approved","Tourmaline","tourmaline","Tschermak G (1884) Turmalin, in Lehrbuch der Mineralogie, Alfred Hölder (Wein, Austria) 470-472","hexagonal|triclinic","3077","Na Mg Al Si O B H","Drv"
"Dumortierite","AlAl_6_BSi_3_O_18_","AlAl_6_BSi_3_O_18_","Al B Si O","","R060069 R050628","1714","France","1881","Approved|Redefined","Dumortierite","dumortierite","Gonnard F (1881) Note sur l´existance d´une espèce minérale nouvelle, la dumortiérite dans le gneiss de Beaunan, au-dessus des anciens aqueducs galloromains de la vallée de l´Izeron (Rhône), Bulletin de la Société Minéralogique de France 4, 2-5

Chemical composition changed from (Al,[box])Al_6_BSi_3_O_16_(O,OH)_2_: 
Pieczka A, Evans R J, Grew E S, Groat L A, Ma C, Rossman G R (2013) The dumortierite supergroup. I. A new nomenclature for the dumortierite and holtite groups. Mineralogical Magazine 77, 2825-2839","orthorhombic","2715","Al B Si O","Dum"
"Dutrowite","Na(Fe^2+^_2.5_Ti^4+^_0.5_)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_O","Na(Fe^2+^_2.5_Ti_0.5_)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_O","Na Fe Ti Al Si O B H","IMA2019-082","","6970","Italy","2020","Pending publication|Approved","Tourmaline"," ","Miyawaki R, Hatert F, Pasero M, Mills S J (2020) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 53. Mineralogical Magazine 84, 159-163","hexagonal","","Na Fe^2+ Ti^4+ Al Si O B H","Dtw"
"Eastonite","KAlMg_2_(Si_2_Al_2_)O_10_(OH)_2_","KAlMg_2_(Si_2_Al_2_)O_10_(OH)_2_","K Al Mg Si O H","","R100078","1729","USA","1925","Approved|Redefined","Mica","mica-true micas","Winchell A N (1925) Studies in the mica group - Part 1, American Journal of Science 9, 309-327

Discredited:
Livi K J T, Veblen D R (1987) “Eastonite” from Easton, Pennsylvania: A mixture of phlogopite and a new form of serpentine, American Mineralogist 72, 113-125

Redefined:
Rieder M, Cavazzini G, D’Yakonov Y S, Frank-Kamenetskii V A, Gottardt G, Guggenheim S, Koval P V, Muller G, Neiva A M R, Radoslovich E W, Robert J L, Sassi F P, Takeda H, Weiss Z, Wones D R (1998) Nomenclature of the micas, The Canadian Mineralogist 36, 905-912","monoclinic","2613","K Al Mg Si O H","Eas"
"Edenite","NaCa_2_Mg_5_(Si_7_Al)O_22_(OH)_2_","NaCa_2_Mg_5_(Si_7_Al)O_22_(OH)_2_","Na Ca Mg Si Al O H","","R050415 R060029","1735","USA","1839","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Glocker E F (1839) IX. Amphibolite 5. Edenische hornblende oder edenit, in Grundriss der Mineralogie mit Einschluss der Geognosie und Petrefactenkunde, Verlag von Johann Leonhard Schrag (Nürnberg) 410-410","monoclinic","2639","Na Ca Mg Si Al O H","Ed"
"Eifelite","KNa_2_(MgNa)(Mg_3_Si_12_)O_30_","KNa_2_(MgNa)(Mg_3_Si_12_)O_30_","K Na Mg Si O","IMA1980-097","","1744","Germany","1980","Approved","Milarite","milarite","Abraham K, Gebert W, Medenbach O, Schreyer W, Hentschel G (1980) KNa_2_Mg_4.5_[Si_12_O_30_], ein neues mineral der milaritgruppe aus der Eifel, mit natrium in oktaederposition, Fortschritte der Mineralogie 58, 3-4","hexagonal","354","K Na Mg Si O","Eif"
"Elbaite","Na(Al_1.5_Li_1.5_)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_OH","Na(Al_1.5_Li_1.5_)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_(OH)","Na Al Li Si O B H","","R050119 R050260 R050487 R060003 R060566 R060631 R060562 R060560 R070077 R070564 R100137","1749","Italy","1913","Grandfathered|Approved","Tourmaline","tourmaline","Vernadsky W (1913) Über die chemische Formel der Turmaline. Zeitschrift für Krystallographie und Mineralogie 53, 273-288.","hexagonal","3077","Na Al Li Si O B H","Elb"
"Ellenbergerite","Mg_6_(Mg,Ti^4+^,Zr^4+^,[box])_2_(Al,Mg)_6_Si_8_O_28_(OH)_10_","Mg_6_(Mg,Ti,Zr,[box])_2_(Al,Mg)_6_Si_8_O_28_(OH)_10_","Mg Ti Zr Al Si O H","IMA1984-066","R070395","1750","Italy","1984","Approved","Ellenbergerite"," ","Chopin C, Klaska R, Medenbach O, Dron D (1986) Ellenbergerite, a new high-pressure Mg-Al-(Ti,Zr)-silicate with a novel structure based on face-sharing octahedra, Contributions to Mineralogy and Petrology 92, 316-321","hexagonal","36.4","Mg Ti^4+ Zr^4+ Al Si O H","Ell"
"Enstatite","MgSiO_3_","Mg_2_Si_2_O_6_","Mg Si O","","R040093 R040094 R050644 R060630 R060744 R070097 R070418 R070550 R070641 R100093 R120168 R120174","1763","Czech Republic","1855","Approved","Pyroxene","pyroxene","Kenngott A (1855) Mineralogische notizen, betreffend die bekannten species: Karstenit, dolomit, millerit, turmalin, galaktit, wasser, plagionit, diopsid, zinkit, calcit und felsobanyt, sowie zwei neue: den enstatit im geschlechte der augit-spathe und den pseudophit im geschlechte der serpentin-steatite, Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften 16, 152-179","orthorhombic","4700","Mg Si O","En"
"Ephesite","NaLiAl_2_(Si_2_Al_2_)O_10_(OH)_2_","NaLiAl_2_(Si_2_Al_2_)O_10_(OH)_2_","Na Li Al Si O H","","R060848","1765","Turkey","1851","Approved","Mica","mica-true micas","Smith J L (1851) Memoir on Emery - Second Part - On the minerals associated with emery: corundum, hydrargillite, diaspore, zinc spinel, pholerite, ephesite (a new species), emerylite (a new species), muscovite, chloritoid (a new variety), black tourmaline, chlorite, magnetic oxyd of iron, oligiste iron, hydrated oxyd of iron, iron pyrites, rutile, ilmenite and titaniferous iron, American Journal of Science 11, 53-66","triclinic","2095","Na Li Al Si O H","Eph"
"Epidote","Ca_2_Fe^3+^Al_2_(Si_2_O_7_)(SiO_4_)O(OH)","Ca_2_(Al_2_Fe^3+^)[Si_2_O_7_][SiO_4_]O(OH)","Ca Al Fe Si O H","","R040089 R040092 R050064 R050131 R050191 R050202 R050303 R070205 R100129 R100148 R110127 R110129","1767","unknown","1801","Grandfathered|Approved","Clinozoisite, Epidote","epidote","Haüy R J (1801) Epidote, Traité de Minéralogie 3, 102-113","monoclinic","4000","Ca Fe^3+ Al Si O H","Ep"
"Epidote-(Sr)","CaSrFe^3+^Al_2_(Si_2_O_7_)(SiO_4_)O(OH)","CaSr(Al_2_Fe^3+^)[Si_2_O_7_][SiO_4_]O(OH)","Ca Sr Al Fe Si O H","IMA2006-055","","5612","Japan","2006","Approved","Epidote"," ","Minakawa T, Fukushima H, Nishio-Hamane D, Miura H (2008) Epidote-(Sr), CaSrAl_2_Fe^3+^(Si_2_O_7_)(SiO_4_)(OH), a new mineral from the Ananai mine, Kochi Prefecture, Japan, Journal of Mineralogical and Petrological Sciences 103, 400-406","monoclinic","1349","Ca Sr Fe^3+ Al Si O H","Ep-Sr"
"Erlianite","Fe^2+^_4_Fe^3+^_2_Si_6_O_15_(OH)_8_","Fe^2+^_4_Fe^3+^_2_Si_6_O_15_(OH)_8_","Fe Si O H","IMA1985-042","","1779","China","1985","Approved"," "," ","Feng X, Yang R (1986) Erlianite, a new vanadium- and iron-bearing silicate mineral, Mineralogical Magazine 50, 285-289","orthorhombic","","Fe^2+ Fe^3+ Si O H","Ern"
"Erlichmanite","Os^2+^(S_2_)^2-^","OsS_2_","Os S","IMA1970-048","R070095","1780","USA","1970","Approved","Pyrite","pyrite","Snetsinger K G (1971) Erlichmanite (OsS_2_), a new mineral, American Mineralogist 56, 1501-1506","cubic","3074","Os^2+ S","Erl"
"Eskolaite","Cr^3+^_2_O_3_","Cr_2_O_3_","Cr O","","R060892","1790","Finland","1958","Grandfathered|Approved","Corundum","hematite","Kouvo O, Vuorelainen Y (1958) Eskolaite, a new chromium mineral, American Mineralogist 43, 1098-1106","hexagonal","4700","Cr^3+ O","Esk"
"Fayalite","Fe^2+^_2_SiO_4_","Fe^2+^_2_(SiO_4_)","Fe Si O","","R070157 R070374 R070293 R100102 R100103 R100104","1826","Portugal","1840","Grandfathered|Approved","Olivine","olivine","Gmelin C G (1840) Chemische untersuchung des fayalits, Annalen der Physik und Chemie 51, 160-164","orthorhombic","4567.61","Fe^2+ Si O","Fa"
"Feroxyhyte","Fe^3+^O(OH)","Fe^3+^O(OH)","Fe O H","IMA1975-032","","1845","Ukraine","1975","Approved"," "," ","Chukhrov F V, Zvyagin B B, Gorshkov A I, Ermilova L P, Korovushkin V V, Rudnitskaya E S, Yakubovskaya N Y (1976) Feroxyhyte, a new modification of FeOOH. Izvestiya Akademii Nauk SSSR, Seriya Geologicheskaya 5, 5-24","hexagonal","387","Fe^3+ O H","Fox"
"Ferri-fluoro-katophorite","Na(NaCa)(Mg_4_Fe^3+^)(Si_7_Al)O_22_F_2_","Na(NaCa)(Mg_4_Fe^3+^)(Si_7_Al)O_22_F_2_","Na Ca Mg Fe Si Al O F","IMA2015-096","","6278","Canada","2015","Approved","Amphibole-amphiboles sodic-calcic"," ","Oberti R, Boiocchi M, Hawthorne F C, Ball N A, Martin R F (2019) Ferri-fluoro-katophorite from Bear Lake diggings, Bancroft area, Ontario, Canada: a new species of amphibole, ideally Na(NaCa)(Mg_4_Fe^3+^)(Si_7_Al)O_22_F_2_. Mineralogical Magazine 83, 413-417","monoclinic","1050","Na Ca Mg Fe^3+ Si Al O F","Fflktp"
"Ferrihydrite","Fe^3+^_10_O_14_(OH)_2_","Fe^3+^_10_O_14_(OH)_2_","Fe O H","IMA1971-015","","1859","Kazakhstan","1971","Approved","Nolanite"," ","Chukhrov F V, Zvyagin B B, Gorshkov A I, Yermilova L P, Balashova V V (1973) Ferrihydrite, Izvestiya Akademii Nauk SSSR 1973, 23-33

Chemical formula redefined:
Michel F M, Ehm L, Antao S M, Lee P L, Chupas P J, Liu G, Strongin D R, Schoonen M A A, Phillips B L, Parise J B (2007) The structure of ferrihydrite, a nanocrystalline material, Science 316, 1726-1729

Chemical formula redefined again:
Paktunc D, Manceau A, Dutrizac J (2013) Incorporation of Ge in ferrihydrite: Implications for the structure of ferrihydrite. American Mineralogist 98, 848-858","hexagonal","2500","Fe^3+ O H","Fhy"
"Ferri-kaersutite","NaCa_2_(Mg_3_Fe^3+^Ti^4+^)(Si_6_Al_2_)O_22_O_2_","NaCa_2_(Mg_3_Fe^3+^Ti)(Si_6_Al_2_)O_22_O_2_","Na Ca Mg Fe Ti Si Al O","IMA2014-051","","6348","Antarctica","2014","Approved","Amphibole-amphiboles sodic-calcic"," ","Gentili S, Biagioni C, Comodi P, Pasero M, McCammon C, Bonadiman C (2016) Ferri-kaersutite, NaCa_2_(Mg_3_TiFe^3+^)(Si_6_Al_2_)O_22_O_2_, a new oxo-amphibole from Harrow Peaks, Northern Victoria Land, Antarctica. American Mineralogist 101, 461-468","monoclinic","536.5","Na Ca Mg Fe^3+ Ti^4+ Si Al O","Fkrs"
"Ferro-actinolite","[box]Ca_2_Mg_2.5-0_Fe^2+^_2.5-5_Si_8_O_22_(OH)_2_","[box]Ca_2_(Mg_2.5-0.0_Fe^2+^_2.5-5.0_)Si_8_O_22_(OH)_2_","Ca Mg Fe Si O H","","R060189","1874","unknown","1946","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Sundius N (1946) The classification of the hornblendes and the solid solution relations in the amphibole group, Sveriges Geologiska Undersökning 40, 1-36

Redefined by the IMA nomenclature commission:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246","monoclinic","2920","Ca Mg Fe^2+ Si O H","Fact"
"Ferro-anthophyllite","[box]Fe^2+^_2_Fe^2+^_5_Si_8_O_22_(OH)_2_","[box]Fe^2+^_2_Fe^2+^_5_Si_8_O_22_(OH)_2_","Fe Si O H","","","1876","USA","1921","Approved|Redefined","Amphibole","amphibole-group 1 Mg-Fe-Mn-Li","Shannon E V (1921) Description of ferroanthophyllite, an orthorhombic iron amphibole from Idaho, with a note on the nomenclature of the anthophyllite group, Proceedings of the United States National Museum 59, 397-401

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246","orthorhombic","457","Fe^2+ Si O H","Fath"
"Ferrocarpholite","Fe^2+^Al_2_Si_2_O_6_(OH)_4_","Fe^2+^Al_2_Si_2_O_6_(OH)_4_","Fe Al Si O H","","","1883","Indonesia","1951","Grandfathered|Approved","Carpholite","carpholite","Roever W P (1951) Ferrocarpholite, the hitherto unknown ferrous iron analogue of carpholite proper, American Mineralogist 36, 736-745","orthorhombic","350","Fe^2+ Al Si O H","Fcar"
"Ferro-edenite","NaCa_2_Fe^2+^_5_(Si_7_Al)O_22_(OH)_2_","NaCa_2_Fe^2+^_5_(Si_7_Al)O_22_(OH)_2_","Na Ca Fe Si Al O H","","R060044","1878","Canada","1946","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Sundius N (1946) The classification of the hornblendes and the solid solution relations in the amphibole group, Sveriges Geologiska Undersökning, 40, 1-36

Redefined by IMA nomenclature commission:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246","monoclinic","2720","Na Ca Fe^2+ Si Al O H","Fed"
"Ferro-gedrite","[box]Fe^2+^_2_(Fe^2+^_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_","[box]Fe^2+^_2_(Fe^2+^_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_","Fe Al Si O H","","R060330 R070531","1888","France","1939","Approved|Redefined","Amphibole","amphibole-group 1 Mg-Fe-Mn-Li","Tilley C E (1939) Kyanite-gedrite parageneses, Geological Magazine 76, 326-330

Renamed by IMA nomenclature commission:
Leake B E (1978) Nomenclature of amphiboles, American Mineralogist 63, 1023-1052

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246

Name changed from ferrogedrite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","orthorhombic","1906","Fe^2+ Al Si O H","Fged"
"Ferro-glaucophane","[box]Na_2_(Fe^2+^_3_Al_2_)Si_8_O_22_(OH)_2_","[box]Na_2_(Fe^2+^_3_Al_2_)Si_8_O_22_(OH)_2_","Na Fe Al Si O H","","","1889","Italy","1957","Approved|Redefined","Amphibole","amphibole-group 4 Na","Miyashiro A (1957) The chemistry, optics, and genesis of the alkali-amphiboles, Journal of Faculty of Science, University of Tokyo, Section II 11, 57-83

Redefined by the IMA nomenclature commission:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246

Name changed from ferroglaucophane:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","","","Na Fe^2+ Al Si O H","Fgln"
"Ferrohögbomite-2N2S","(Fe^2+^,Mg,Zn^2+^,Al)_3_(Al,Ti^4+^,Fe^3+^)_8_O_15_(OH)","(Fe,Mg,Zn,Al)_3_(Al,Ti,Fe)_8_O_15_(OH)","Fe Mg Zn Al Ti O H","IMA2001-048","R061017 R070156","1891","Algeria","2001","Approved","Hogbömite-Ferrohögbomite","hogbomite","Hejny C, Gnos E, Grobety B, Armbruster T (2002) Crystal chemistry of the polysome ferrohogbomite-2N2S, a long-known but newly defined mineral species, European Journal of Mineralogy 14, 957-967","hexagonal","32","Fe^2+ Mg Zn^2+ Al Ti^4+ Fe^3+ O H","Fhög-2N2S"
"Ferro-hornblende","[box]Ca_2_(Fe^2+^_4_Al)(Si_7_Al)O_22_(OH)_2_","[box]Ca_2_(Fe^2+^_4_Al)(Si_7_Al)O_22_(OH)_2_","Ca Fe Al Si O H","","","1893","unknown","1978","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Defined by the IMA nomenclature commission and named ferro-hornblende:
Leake B E (1978) Nomenclature of amphiboles, American Mineralogist 63, 1023-1052

Renamed ferrohornblende by the IMA nomenclature commission:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: report of the Subcommittee on Amphiboles of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 219-246

Name changed back to ferro-hornblende:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048
","monoclinic","2720","Ca Fe^2+ Al Si O H","Fhbl"
"Ferro-katophorite","NaNaCa[Fe^2+^_4_Al](Si_7_Al)O_22_(OH)_2_","Na(NaCa)(Fe^2+^_4_Al)(Si_7_Al)O_22_(OH)_2_","Na Ca Fe Al Si O H","","R050633","2609","Norway","1894","Approved|Redefined","Amphibole","amphibole-group 3 Na-Ca","Brøgger W C (1894) Die Eruptivgesteine des Kristianiagebietes. I. Die Gesteine der Grorudit-Tinguait-Serie. Videnskabsselskabets Skrifter. I. Mathematisk-naturv. Klasse 4, 27-39

Name changed from katophorite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","2680","Na Ca Fe^2+ Al Si O H","Foktp"
"Ferronickelplatinum","Pt_2_FeNi","Pt_2_FeNi","Pt Fe Ni","IMA1982-071","","1900","Russia","1982","Approved","Potarite","tulameenite","Rudashevsky N S, Mochalov A G, Men'shikov Y P, and Shumskaya N I (1983) Ferronickelplatinum Pt_2_FeNi - a new mineral species, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 112(4), 487-494","tetragonal","2058","Pt Fe Ni","Fnpt"
"Ferronigerite-2<i>N</i>1S","(Al,Fe^3+^,Zn^2+^)_2_(Al,Sn^4+^)_6_O_11_(OH)","(Al,Fe,Zn)_2_(Al,Sn)_6_O_11_(OH)","Al Fe Zn Sn O H","IMA2001 s.p.","R120083","1901","Nigeria","1947","Approved|Renamed","Hogbömite-Nigerite","nigerite","Designated nigerite:
Jacobson R, Webb J S (1947) The occurrence of nigerite, a new tin mineral in quartz-sillimanite-rocks from Nigeria, Mineralogical Magazine 28, 118-128

Name changed to nigerite-6H:
Bannister F A, Hey M H, Stadler H P (1947) Nigerite, a new tin mineral, Mineralogical Magazine 28, 129-136 

Name changed to nigerite-6T because it is trigonal and not hexagonal:
Nickel E H (1993) Standardization of polytype suffixes, The Canadian Mineralogist 31, 767-768

Renamed:
Armbruster T (2002) Revised nomenclature of högbomite, nigerite, and taafeite minerals, European Journal of Mineralogy 14, 389-395","hexagonal","2720","Al Fe^3+ Zn^2+ Sn^4+ O H","Fng-2N1S"
"Ferro-pargasite","NaCa_2_(Fe^2+^_4_Al)(Si_6_Al_2_)O_22_(OH)_2_","NaCa_2_(Fe^2+^_4_Al)(Si_6_Al_2_)O_22_(OH)_2_","Na Ca Fe Al Si O H","","R090015","1906","United Kingdom","1961","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Wilkinson J F G (1961) Some aspects of the calciferous amphiboles, oxyhornblende, kaersutite and barkevikite, American Mineralogist 46, 340-354

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246

Name changed from ferropargasite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup, American Mineralogist 97, 2031-2048","monoclinic","4000","Na Ca Fe^2+ Al Si O H","Fprg"
"Ferrorhodonite","CaMn^2+^_3_Fe^2+^(Si_5_O_15_)","CaMn_3_Fe(Si_5_O_15_)","Ca Mn Fe Si O","IMA2016-016","","6544","Australia","2016","Pending publication|Approved","Rhodonite"," ","Shchipalkina, N.V., Chukanov, N. V., Aksenov, S.M., McCammon, C., Pekov, I.V., Belakovskiy, D.I., Britvin, S.N., Koshlyakova, N.N., Schäfer, C., Scholz, R. and Rastsvetaeva, R.K. (2016) Ferrorhodonite, IMA 2016-016. CNMNC Newsletter No. 32, August 2016, page 916; Mineralogical Magazine, 80, 915–922","triclinic","1703","Ca Mn^2+ Fe^2+ Si O","Frdn"
"Ferrosilite","Fe^2+^_2_Si_2_O_6_","Fe^2+^_2_Si_2_O_6_","Fe Si O","IMA1988 s.p.","R070386 R070387","1911","unknown","1935","Approved|Renamed","Pyroxene","pyroxene","Bowen N L (1935) “Ferrosilite” as a natural mineral, American Journal of Science 30, 481-494","orthorhombic|monoclinic","2550","Fe^2+ Si O","Fs"
"Ferrotaaffeite-2<i>N</i>'2S","(Fe^2+^,Mg,Zn^2+^)_3_Al_8_BeO_16_","(Fe^2+^,Mg,Zn)_3_Al_8_BeO_16_","Fe Mg Zn Al Be O","IMA2011-025","","5953","China","2011","Approved","Taaffeite-Ferrotaaffeite"," ","Yang Z, Ding K, De Fourestier J, Mao Q, Li H (2012) Ferrotaaffeite-2N'2S, a new mineral species, and the crystal structure of Fe<sup>2+</sup>-rich magnesiotaaffeite-2N'2S from the Xianghualing tin-polymetallic ore field, Hunan Province, China, The Canadian Mineralogist 50, 21-29","hexagonal","160","Fe^2+ Mg Zn^2+ Al Be O","Ftf-2N'2S"
"Ferro-taramite","Na(NaCa)Fe^2+^_3_Al_2_(Si_6_Al_2_)O_22_(OH)_2_","Na(NaCa)(Fe^2+^_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_","Na Ca Fe Al Si O H","IMA2006-023","","4926","Norway","2006","Approved|Redefined","Amphibole","amphibole-group 3 Na-Ca","Oberti R, Boiocchi M, Smith D C, Medenbach O (2007) Aluminotaramite, alumino-magnesiotaramite, and fluoro-alumino-magnesiotaramite: mineral data and crystal chemistry, American Mineralogist 92, 1428-1435

Name changed from aluminotaramite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","","Na Ca Fe^2+ Al Si O H","Ftrm"
"Ferro-tschermakite","[box]Ca_2_(Fe^2+^_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_","[box]Ca_2_(Fe^2+^_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_","Ca Fe Al Si O H","IMA2016-116","","6642","France","2016","Approved","Amphibole"," ","Oberti R, Boiocchi M, Hawthorne F C, Ciriotti M E (2018) Ferro-tschermakite from the Ploumanac'h granitic complex, Brittany, France: mineral description. European Journal of Mineralogy 30, 171-176","monoclinic","2816","Ca Fe^2+ Al Si O H","Fts"
"Feruvite","CaFe^2+^_3_(Al_5_Mg)(Si_6_O_18_)(BO_3_)_3_(OH)_3_OH","CaFe^2+^_3_(Al_5_Mg)(Si_6_O_18_)(BO_3_)_3_(OH)_3_(OH)","Ca Fe Al Mg Si O B H","IMA1987-057","R061109","1925","New Zealand","1987","Approved","Tourmaline","tourmaline","Grice J D, Robinson G W (1989) Feruvite, a new member of the tourmaline group, and its crystal structure, The Canadian Mineralogist 27, 199-203

Chemical composition redefined:
Henry D J, Novák M, Hawthorne F C, Ertl A, Dutrow B L, Uher P, Pezzotta F (2011) Nomenclature of the tourmaline-supergroup minerals, American Mineralogist 96, 895-913","hexagonal","2660","Ca Fe^2+ Al Mg Si O B H","Fuvt"
"Florensovite","Cu^1+^(Cr^3+^_1.5_Sb^5+^_0.5_)S^2-^_4_","Cu(Cr_1.5_Sb_0.5_)S_4_","Cu Cr Sb S","IMA1987-012","","1946","Russia","1987","Approved","Spinel","linnaeite","Reznitskii L Z, Sklyarov E V, Piskunova L F, Ushchapovskaya Z F (1989) Florensovite Cu(Cr_1.5_Sb_0.5_)S_4_ - a new sulfospinel from Pribaikalya, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 118(1), 57-65","cubic","481","Cu^1+ Cr^3+ Sb^5+ S^2-","Frs"
