"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Dellagiustaite","V^2+^Al_2_O_4_","V^2+^Al_2_O_4_","V Al O","IMA2017-101","","6726","Argentina","2018","Approved","Spinel"," ","Cámara F, Bindi L, Pagano A, Pagano R, Gain S E M, Griffin W L (2019) Dellagiustaite: A novel natural spinel containing V^2+^. Minerals 9, 4","cubic","","V^2+ Al O","Dgt"
"Demicheleite-(Br)","Bi^3+^S^2-^Br","BiSBr","Bi S Br","IMA2007-022","","5624","Italy","2007","Approved|Renamed","Demicheleite"," ","Demartin F, Gramaccioli C M, Campostrini I, Orlandi P (2008) Demicheleite, BiSBr, a new mineral from La Fossa crater, Vulcano, Aeolian Islands, Italy, American Mineralogist 93, 1603-1607

Name changed from demicheleite:
Demartin F, Gramaccioli C M, Campostrini I (2009) Demicheleite-(Cl), BiSCl, a new mineral from La Fossa crater, Vulcano, Aeolian Islands, Italy, American Mineralogist 94, 1045-1048","orthorhombic","","Bi^3+ S^2- Br","Dem-Br"
"Demicheleite-(Cl)","Bi^3+^S^2-^Cl","BiSCl","Bi S Cl","IMA2008-020","","5679","Italy","2008","Approved","Demicheleite"," ","Demartin F, Gramaccioli C M, Campostrini I (2009) Demicheleite-(Cl), BiSCl, a new mineral from La Fossa crater, Vulcano, Aeolian Islands, Italy, American Mineralogist 94, 1045-1048","orthorhombic","","Bi^3+ S^2- Cl","Dem-Cl"
"Demicheleite-(I)","Bi^3+^S^2-^I^1-^","BiSI","Bi S I","IMA2009-049","","5778","Italy","2009","Approved","Demicheleite"," ","Demartin F, Gramaccioli C M, Campostrini I (2010) Demicheleite-(I), BiSI, a new mineral from La Fossa Crater, Vulcano, Aeolian Islands, Italy, Mineralogical Magazine 74, 141-145","orthorhombic","","Bi^3+ S^2- I^1-","Dem-I"
"Desautelsite","Mg_6_Mn^3+^_2_CO_3_(OH)_16_·4H_2_O","Mg_6_Mn^3+^_2_(CO_3_)(OH)_16_·4H_2_O","Mg Mn C O H","IMA1978-016","R060303","1660","USA","1978","Approved","Hydrotalcite","hydrotalcite","Dunn P J, Peacor D R, Palmer T D (1979) Desautelsite, a new mineral of the pyroaurite group, American Mineralogist 64, 127-130","hexagonal","5.3","Mg Mn^3+ C O H","Des"
"Diamond","C","C","C","","R050204 R050205 R050206 R050207 RS809893 R150105 R150106 R150108 R150107 R150086 R150087 R150088 R150089","1668","unknown","0","Grandfathered|Approved","Diamond"," ","Mineral name has been known since antiquity and predates any formal descriptive publication.","cubic|orthorhombic","4700","C","Dia"
"Digenite","Cu_1.8_S","Cu_1.8_S","Cu S","","R060840","1678","Germany","1844","Approved","Digenite"," ","Breithaupt A (1844) Zwei neue kupfer enthaltende mineralien aus der ordnung der glanze, Annalen der Physik und Chemie 137, 671-675","cubic|hexagonal","4000","Cu S","Dg"
"Dimorphite","As_4_S_3_","As_4_S_3_","As S","","","1679","Italy","1849","Grandfathered|Approved"," "," ","Original name is dimorfina:
Scacchi A (1849) Memoria IIIa. Esame delle sostanze che si formano presso i fumaroli della Regione Flegrea, Memorie Geologiche sulla Campania 3a, (Napoli) 83-131","orthorhombic","20.2","As S","Dim"
"Diopside","CaMgSi_2_O_6_","CaMgSi_2_O_6_","Ca Mg Si O","","R040009 R040097 R050406 R050496 R050666 R060061 R060085 R060171 R060276 R060861 R070123 R090046 R110128 R120003","1681","Italy","1800","Approved","Pyroxene","pyroxene","d’Andrada J B (1800) Der eigenschaften und kennzeichen einiger neuen fossilien aus Schweden und Norwegen nebst einigen chemischen bemerkungen ueber dieselben, Allgemeines Journal der Chemie 4, 28-39","monoclinic","4700","Ca Mg Si O","Di"
"Direnzoite","NaK_6_MgCa_2_(Al_13_Si_47_)O_120_·36H_2_O","NaK_6_MgCa_2_(Al_13_Si_47_)O_120_·36H_2_O","Na K Mg Ca Al Si O H","IMA2006-044","","5564","France","2006","Approved"," "," ","Galli E, Gualtieri A F (2008) Direnzoite, [NaK<sub>6</sub>MgCa<sub>2</sub>(Al<sub>13</sub>Si<sub>47</sub>O<sub>120</sub>)·36H<sub>2</sub>O], a new zeolite from Massif Central (France): Description and crystal structure, American Mineralogist 93, 95-102","orthorhombic","","Na K Mg Ca Al Si O H","Drz"
"Dissakisite-(Ce)","CaCeMgAl_2_(Si_2_O_7_)(SiO_4_)O(OH)","CaCe(Al_2_Mg)[Si_2_O_7_][SiO_4_]O(OH)","Ca Ce Al Mg Si O H","IMA1990-004","","1683","Antarctica","1990","Approved","Epidote, allanite","epidote","Grew E S, Essene E J, Peacor D R, Su S-C, Asami M (1991) Dissakisite-(Ce), a new member of the epidote group and the Mg analogue of allanite-(Ce), from Antarctica, American Mineralogist 76, 1990-1997","monoclinic","2500","Ca Ce Mg Al Si O H","Dis-Ce"
"Dissakisite-(La)","CaLaMgAl_2_(Si_2_O_7_)(SiO_4_)O(OH)","CaLa(Al_2_Mg)[Si_2_O_7_][SiO_4_]O(OH)","Ca La Al Mg Si O H","IMA2003-007","","5222","Italy","2003","Approved","Epidote, allanite","epidote","Tumiati S, Godard G, Martin S, Nimis P, Mair V, Boyer B (2005) Dissakisite-(La) from the Ulten zone peridotite (Italian Eastern Alps): A new end-member of the epidote group, American Mineralogist 90, 1177-1185","monoclinic","260","Ca La Mg Al Si O H","Dis-La"
"Djerfisherite","K_6_(Fe,Cu,Ni)_25_S_26_Cl","K_6_(Fe,Cu,Ni)_25_S_26_Cl","K Fe Cu Ni S Cl","IMA1965-028","R070390","1686","South Africa (meteorite)","1965","Approved","Djerfisherite","djerfisherite","Fuchs L H (1966) Djerfisherite, alkali copper-iron sulfide: A new mineral from enstatite chondrites, Science 153, 166-167

Chemical formula revised from K<sub>3</sub>(Na.Cu)(Fe,Ni)<sub>12</sub>S<sub>14</sub>:
Dmitrieva M T, Ilyukhin V V (1976) Crystal structure of jerfisherite, Soviet Physics - Doklady 20, 469-470

Chemical formula revised again:
Henderson C M B, Kogarko L N, Plant D A (1999) Extreme closed system fractionation of volatile-rich, ultrabasic peralkaline melt inclusions and the occurrence of djerfisherite in the Kugda alkaline complex, Siberia, Mineralogical Magazine 63, 433-438","cubic","2050","K Fe Cu Ni S Cl","Djr"
"Dreyerite","Bi^3+^V^5+^O_4_","Bi(VO_4_)","Bi V O","IMA1978-077","R130060","1706","Germany","1978","Approved","Zircon","xenotime","Dreyer G, Tillmanns E (1981) Dreyerite: ein natürliches, tetragonales wismutvanadat von Hirschhorn/Pfalz, Neues Jahrbuch für Mineralogie, Monatshefte 1981, 151-154","tetragonal","394","Bi^3+ V^5+ O","Dye"
"Edenite","NaCa_2_Mg_5_(Si_7_Al)O_22_(OH)_2_","NaCa_2_Mg_5_(Si_7_Al)O_22_(OH)_2_","Na Ca Mg Si Al O H","","R050415 R060029","1735","USA","1839","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Glocker E F (1839) IX. Amphibolite 5. Edenische hornblende oder edenit, in Grundriss der Mineralogie mit Einschluss der Geognosie und Petrefactenkunde, Verlag von Johann Leonhard Schrag (Nürnberg) 410-410","monoclinic","2639","Na Ca Mg Si Al O H","Ed"
"Edgrewite","Ca_9_(SiO_4_)_4_F_2_","Ca_9_(SiO_4_)_4_F_2_","Ca Si O F","IMA2011-058","","6002","Russia","2011","Approved","Humite"," ","Galuskin E V, Lazic B, Armbruster T, Galuskina I O, Pertsev N N, Gazeev V M, Włodyka R, Dulski M, Dzierżanowski P, Zadov A E, Dubrovinsky L S (2012) Edgrewite Ca<sub>9</sub>(SiO<sub>4</sub>)<sub>4</sub>F<sub>2</sub> - hydroxyledgrewite Ca<sub>9</sub>(SiO<sub>4</sub>)<sub>4</sub>(OH)<sub>2</sub>, a new series of calcium humite-group minerals from altered xenoliths in the ignimbrite of Upper Chegem caldera, Northern Caucasus, Kabardino-Balkaria, Russia, American Mineralogist 97, 1998-2006","monoclinic","3","Ca Si O F","Egr"
"Ekanite","Ca_2_ThSi_8_O_20_","Ca_2_ThSi_8_O_20_","Ca Th Si O","","R080036 R100158","1746","Sri Lanka","1961","Approved","Amorphous"," ","Anderson B W, Claringbull G F, Davis R J, Hill D K (1961) Ekanite, a new metamict mineral from Ceylon, Nature 190, 997-997","tetragonal","2000","Ca Th Si O","Ek"
"Enstatite","MgSiO_3_","Mg_2_Si_2_O_6_","Mg Si O","","R040093 R040094 R050644 R060630 R060744 R070097 R070418 R070550 R070641 R100093 R120168 R120174","1763","Czech Republic","1855","Approved","Pyroxene","pyroxene","Kenngott A (1855) Mineralogische notizen, betreffend die bekannten species: Karstenit, dolomit, millerit, turmalin, galaktit, wasser, plagionit, diopsid, zinkit, calcit und felsobanyt, sowie zwei neue: den enstatit im geschlechte der augit-spathe und den pseudophit im geschlechte der serpentin-steatite, Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften 16, 152-179","orthorhombic","4700","Mg Si O","En"
"Epistilbite","Ca_3_(Si_18_Al_6_)O_48_·16H_2_O","Ca_3_[Si_18_Al_6_O_48_]·16H_2_O","Ca Si Al O H","","R061105","1768","Iceland","1826","Approved","Mordenite","zeolite","Rose G (1826) Über den epistilbit, eine neue zur familie der zeolithe gehörige mineralgattung, Annalen der Physik und Chemie 6, 183-190","monoclinic|triclinic","2000","Ca Si Al O H","Estb"
"Erionite-Ca","Ca_5_(Si_26_Al_10_O_72_)·30H_2_O","Ca_5_[Si_26_Al_10_O_72_]·30H_2_O","Ca Si Al O H","","R060836 R061110","1776","Japan","1967","Approved","Erionite","zeolite-erionite series","Erionite with Ca dominant first reported by:
Harada K, Iwamoto S, Kihara K (1967) Erionite, phillipsite and gonnardite in the amygdales of altered basalt from Mazé, Niigata Prefecture, Japan. American Mineralogist 52, 1785-1794

Name given:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","hexagonal","411","Ca Si Al O H","Eri-Ca"
"Erionite-K","K_10_(Si_26_Al_10_O_72_)·30H_2_O","K_10_[Si_26_Al_10_O_72_]·30H_2_O","K Si Al O H","","R061104","1777","USA","1964","Approved","Erionite","zeolite-erionite series","Erionite with K dominant first reported by:
Eberly P E (1964) Absorption properties of naturally occurring erionite and its cationic-exchanged forms. American Mineralogist 49, 30-40

Name given:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","hexagonal","411","K Si Al O H","Eri-K"
"Erionite-Na","Na_10_(Si_26_Al_10_O_72_)·30H_2_O","Na_10_[Si_26_Al_10_O_72_]·30H_2_O","Na Si Al O H","IMA1997 s.p.","R061126","1778","USA","1898","Approved|Renamed","Erionite","zeolite-erionite series","Eakle A S (1898) Erionite, a new zeolite, American Journal of Science 156, 66-68

Name changed from erionite:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","hexagonal","536.5","Na Si Al O H","Eri-Na"
"Evenkite","C_23_H_48_","C_23_H_48_","C H","","","1806","Russia","1953","Grandfathered|Approved"," "," ","Skropyshev A V (1953) A paraffin from a polymetallic vein, Doklady Akademii Nauk SSSR 88, 717-719

Formula changed from C_21_H_44_ to C_24_H_50_:
Strunz H, Contag B (1965) Evenkit, Flagstaffit, Idrialin und Reficit. Neues Jahrbuch für Mineralogie, Monatshefte 1965, 19-25

Chemical formula revised from C_24_H_50_:
Kotelnikova E N, Filatov S K, Chukanov N V (2004) Evenkite: symmetry, chemical composition, identification and thermal behavior, Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 133(3), 80-92","orthorhombic|monoclinic","1160","C H","Evk"
"Ferriallanite-(Ce)","CaCe^3+^Fe^2+^Fe^3+^Al(SiO_4_)(Si_2_O_7_)O(OH)","CaCe(Fe^3+^AlFe^2+^)[Si_2_O_7_][SiO_4_]O(OH)","Ca Ce Fe Al Si O H","IMA2000-041","R060813","1852","Mongolia","2000","Approved","Epidote, allanite","epidote","Kartashov P M, Ferraris G, Ivaldi G, Sokolova E, McCammon C A (2002) Ferriallanite-(Ce), CaCeFe^3+^AlFe^2+^(SiO_4_)(Si_2_O_7_)O(OH), a new member of the epidote group: Description, X-ray and Mössbauer study, The Canadian Mineralogist 40, 1641-1648","monoclinic","1910","Ca Ce^3+ Fe^2+ Fe^3+ Al Si O H","Faln-Ce"
"Ferriallanite-(La)","CaLa^3+^(Fe^3+^AlFe^2+^)(SiO_4_)(Si_2_O_7_)O(OH)","CaLa(Fe^3+^AlFe^2+^)[Si_2_O_7_][SiO_4_]O(OH)","Ca La Fe Al Si O H","IMA2010-066","R141069","5905","Germany","2010","Approved","Epidote, allanite"," ","Kolitsch U, Mills S J, Miyawaki R, Blass G (2012) Ferriallanite-(La), a new member of the epidote supergroup from the Eifel, Germany, European Journal of Mineralogy 24, 741-747","monoclinic","354","Ca La^3+ Fe^3+ Al Fe^2+ Si O H","Faln-La"
"Ferrierite-K","(K,Na)_5_(Si_31_Al_5_)O_72_·18H_2_O","(K,Na)_5_(Si_31_Al_5_)O_72_·18H_2_O","K Na Si Al O H","IMA1997 s.p.","R110200","1856","USA","1997","Approved","Ferrierite","zeolite-ferrierite series","Described, but not named:
Wise W S, Tschernich R W (1976) Chemical composition of ferrierite. American Mineralogist 61, 60-66

Named:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","orthorhombic","","K Na Si Al O H","Frr-K"
"Ferrierite-Mg","[Mg_2_(K,Na)_2_Ca_0.5_](Si_29_Al_7_)O_72_·18H_2_O","[Mg_2_(K,Na)_2_Ca_0.5_](Si_29_Al_7_)O_72_·18H_2_O","Mg K Na Ca Si Al O H","IMA1997 s.p.","R060982 R070091 R070119 R070118","1857","Canada","1918","Approved|Renamed","Ferrierite","zeolite-ferrierite series","Graham R P D (1918) On ferrierite, a new zeolitic mineral, from British Columbia; with notes on some other Canadian minerals, Transactions of the Royal Society of Canada Series 3 12, 185-201

Named changed from ferrierite and chemical formula revised:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","orthorhombic","1","Mg K Na Ca Si Al O H","Frr-Mg"
"Ferrierite-Na","(Na,K)_5_(Si_31_Al_5_)O_72_·18H_2_O","(Na,K)_5_(Si_31_Al_5_)O_72_·18H_2_O","Na K Si Al O H","IMA1997 s.p.","","1858","USA","1997","Approved","Ferrierite","zeolite-ferrierite series","Described, but not named:
Wise W S, Tschernich R W (1976) Chemical composition of ferrierite. American Mineralogist 61, 60-66

Named:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","orthorhombic|monoclinic","1337.57","Na K Si Al O H","Frr-Na"
"Ferri-fluoro-katophorite","Na(NaCa)(Mg_4_Fe^3+^)(Si_7_Al)O_22_F_2_","Na(NaCa)(Mg_4_Fe^3+^)(Si_7_Al)O_22_F_2_","Na Ca Mg Fe Si Al O F","IMA2015-096","","6278","Canada","2015","Approved","Amphibole-amphiboles sodic-calcic"," ","Oberti R, Boiocchi M, Hawthorne F C, Ball N A, Martin R F (2019) Ferri-fluoro-katophorite from Bear Lake diggings, Bancroft area, Ontario, Canada: a new species of amphibole, ideally Na(NaCa)(Mg_4_Fe^3+^)(Si_7_Al)O_22_F_2_. Mineralogical Magazine 83, 413-417","monoclinic","1050","Na Ca Mg Fe^3+ Si Al O F","Fflktp"
"Ferri-obertiite","NaNa_2_(Mg_3_Fe^3+^Ti^4+^)Si_8_O_22_O_2_","NaNa_2_(Mg_3_Fe^3+^Ti)Si_8_O_22_O_2_","Na Mg Fe Ti Si O","IMA2015-079","","6478","Germany","2015","Approved","Amphibole"," ","Oberti R, Boiocchi M, Hawthorne F C, Ball N A, Blass G (2017) Ferri-obertiite from the Rothenberg quarry, Eifel volcanic complex, Germany: Mineral data and crystal chemistry of a new amphibole end-member. Mineralogical Magazine 81, 641-651","monoclinic","354","Na Mg Fe^3+ Ti^4+ Si O","Fob"
"Ferro-anthophyllite","[box]Fe^2+^_2_Fe^2+^_5_Si_8_O_22_(OH)_2_","[box]Fe^2+^_2_Fe^2+^_5_Si_8_O_22_(OH)_2_","Fe Si O H","","","1876","USA","1921","Approved|Redefined","Amphibole","amphibole-group 1 Mg-Fe-Mn-Li","Shannon E V (1921) Description of ferroanthophyllite, an orthorhombic iron amphibole from Idaho, with a note on the nomenclature of the anthophyllite group, Proceedings of the United States National Museum 59, 397-401

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246","orthorhombic","457","Fe^2+ Si O H","Fath"
"Ferro-edenite","NaCa_2_Fe^2+^_5_(Si_7_Al)O_22_(OH)_2_","NaCa_2_Fe^2+^_5_(Si_7_Al)O_22_(OH)_2_","Na Ca Fe Si Al O H","","R060044","1878","Canada","1946","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Sundius N (1946) The classification of the hornblendes and the solid solution relations in the amphibole group, Sveriges Geologiska Undersökning, 40, 1-36

Redefined by IMA nomenclature commission:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246","monoclinic","2720","Na Ca Fe^2+ Si Al O H","Fed"
"Ferro-ferri-obertiite","NaNa_2_(Fe^2+^_3_Fe^3+^Ti^4+^)Si_8_O_22_O_2_","NaNa_2_(Fe^2+^_3_Fe^3+^Ti)Si_8_O_22_O_2_","Na Fe Ti Si O","IMA2009-034","","5762","USA","2009","Approved|Redefined","Amphibole"," ","Hawthorne F C, Ball N A, Czamanske G K (2010) Ferro-obertiite, NaNa_2_(Fe^2+^_3_Fe^3+^Ti)Si_8_O_22_O_2_, a new mineral species of the amphibole group from Coyote Peak, Humboldt County, California, The Canadian Mineralogist 48, 301-306

Name changed:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","29","Na Fe^2+ Fe^3+ Ti^4+ Si O","Ffob"
"Ferro-gedrite","[box]Fe^2+^_2_(Fe^2+^_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_","[box]Fe^2+^_2_(Fe^2+^_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_","Fe Al Si O H","","R060330 R070531","1888","France","1939","Approved|Redefined","Amphibole","amphibole-group 1 Mg-Fe-Mn-Li","Tilley C E (1939) Kyanite-gedrite parageneses, Geological Magazine 76, 326-330

Renamed by IMA nomenclature commission:
Leake B E (1978) Nomenclature of amphiboles, American Mineralogist 63, 1023-1052

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246

Name changed from ferrogedrite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","orthorhombic","1906","Fe^2+ Al Si O H","Fged"
"Ferro-hornblende","[box]Ca_2_(Fe^2+^_4_Al)(Si_7_Al)O_22_(OH)_2_","[box]Ca_2_(Fe^2+^_4_Al)(Si_7_Al)O_22_(OH)_2_","Ca Fe Al Si O H","","","1893","unknown","1978","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Defined by the IMA nomenclature commission and named ferro-hornblende:
Leake B E (1978) Nomenclature of amphiboles, American Mineralogist 63, 1023-1052

Renamed ferrohornblende by the IMA nomenclature commission:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: report of the Subcommittee on Amphiboles of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 219-246

Name changed back to ferro-hornblende:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048
","monoclinic","2720","Ca Fe^2+ Al Si O H","Fhbl"
"Ferroindialite","(Fe^2+^,Mg)_2_Al_3_(AlSi_5_)O_18_","(Fe^2+^,Mg)_2_Al_4_Si_5_O_18_","Fe Mg Al Si O","IMA2013-016","","6177","Germany","2013","Approved","Beryl"," ","Chukanov N V, Aksenov S M, Pekov I V, Ternes B, Schüller W, Belakovskiy D I, Van K V, Blass G (2014) Ferroindialite (Fe^2+^,Mg)_2_Al_4_Si_5_O_18_, a new beryl-group mineral from the Eifel volcanic region, Germany. Zapiski Rossiiskogo Mineralogicheskogo Obshchetstva 143(1), 46-56","hexagonal","313","Fe^2+ Mg Al Si O","Find"
"Ferro-pargasite","NaCa_2_(Fe^2+^_4_Al)(Si_6_Al_2_)O_22_(OH)_2_","NaCa_2_(Fe^2+^_4_Al)(Si_6_Al_2_)O_22_(OH)_2_","Na Ca Fe Al Si O H","","R090015","1906","United Kingdom","1961","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Wilkinson J F G (1961) Some aspects of the calciferous amphiboles, oxyhornblende, kaersutite and barkevikite, American Mineralogist 46, 340-354

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246

Name changed from ferropargasite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup, American Mineralogist 97, 2031-2048","monoclinic","4000","Na Ca Fe^2+ Al Si O H","Fprg"
"Flörkeite","(K_3_Ca_2_Na)[Al_8_Si_8_O_32_]·12H_2_O","(K_3_Ca_2_Na)[Al_8_Si_8_O_32_]·12H_2_O","K Ca Na Al Si O H","IMA2008-036","R141068","5696","Germany","2008","Approved"," "," ","Lengauer C L, Kolitsch U, Tillmanns E (2009) Flörkeite, K_3_Ca_2_Na[Al_8_Si_8_O_32_]·12H_2_O, a new phillipsite-type zeolite from the Bellerberg, East Eifel volcanic area, Germany, European Journal of Mineralogy 21, 901-913","triclinic","354","K Ca Na Al Si O H","Flö"
"Fluorannite","KFe^2+^_3_(Si_3_Al)O_10_F_2_","KFe^2+^_3_(Si_3_Al)O_10_F_2_","K Fe Si Al O F","IMA1999-048","","1952","China","1999","Approved","Mica","mica-true micas","Shen G, Lu Q, Xu J (2000) Fluorannite: A new mineral of the mica group from the western suburb of Suzhou City, Acta Petrologica et Mineralogica 19, 355-362","monoclinic","2072","K Fe^2+ Si Al O F","Fann"
"Fluorchegemite","Ca_7_(SiO_4_)_3_F_2_","Ca_7_(SiO_4_)_3_F_2_","Ca Si O F","IMA2011-112","","6055","Russia","2011","Approved","Humite"," ","Galuskina I O, Krüger B, Galuskin E V, Armbruster T, Gazeev V M, Włodyka R, Dulski M, Dzierżanowski P (2015) Fluorchegemite, Ca_7_(SiO_4_)_3_F_2_, a new mineral from the edgrewite-bearing endoskarn zone of an altered xenolith in ignimbrites from upper Chegem caldera, Northern Caucasus, Kabardino-Balkaria, Russia: occurrence, crystal structure, and new data on the mineral assemblages. The Canadian Mineralogist 53, 325-344","","3","Ca Si O F","Fcgm"
"Fluoro-edenite","NaCa_2_Mg_5_(Si_7_Al)O_22_F_2_","NaCa_2_Mg_5_(Si_7_Al)O_22_F_2_","Na Ca Mg Si Al O F","IMA1994-059","R070003","1959","Italy","1994","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Gianfagna A, Oberti R (2001) Fluoro-edenite from Biancavilla (Catania, Sicily, Italy): crystal chemistry of a new amphibole end-member, American Mineralogist 86, 1489-1493","monoclinic","1349","Na Ca Mg Si Al O F","Fled"
